customer_id,plan_id,plan_name,payment_date,amount,payment_order
286,2,pro monthly,2020-06-30,19.90,4
286,2,pro monthly,2020-07-30,19.90,5
286,2,pro monthly,2020-08-30,19.90,6
286,2,pro monthly,2020-09-30,19.90,7
286,2,pro monthly,2020-10-30,19.90,8
286,2,pro monthly,2020-11-30,19.90,9
286,2,pro monthly,2020-12-30,19.90,10
287,1,basic monthly,2020-08-30,9.90,1
287,1,basic monthly,2020-09-30,9.90,2
287,1,basic monthly,2020-10-30,9.90,3
287,1,basic monthly,2020-11-30,9.90,4
288,1,basic monthly,2020-12-05,9.90,1
289,2,pro monthly,2020-01-15,19.90,1
289,2,pro monthly,2020-02-15,19.90,2
289,2,pro monthly,2020-03-15,19.90,3
289,2,pro monthly,2020-04-15,19.90,4
289,2,pro monthly,2020-05-15,19.90,5
289,2,pro monthly,2020-06-15,19.90,6
289,2,pro monthly,2020-07-15,19.90,7
289,2,pro monthly,2020-08-15,19.90,8
289,2,pro monthly,2020-09-15,19.90,9
289,2,pro monthly,2020-10-15,19.90,10
289,2,pro monthly,2020-11-15,19.90,11
289,2,pro monthly,2020-12-15,19.90,12
290,1,basic monthly,2020-01-17,9.90,1
290,1,basic monthly,2020-02-17,9.90,2
290,1,basic monthly,2020-03-17,9.90,3
290,1,basic monthly,2020-04-17,9.90,4
290,1,basic monthly,2020-05-17,9.90,5
290,1,basic monthly,2020-06-17,9.90,6
290,1,basic monthly,2020-07-17,9.90,7
290,1,basic monthly,2020-08-17,9.90,8
290,1,basic monthly,2020-09-17,9.90,9
290,1,basic monthly,2020-10-17,9.90,10
290,1,basic monthly,2020-11-17,9.90,11
290,1,basic monthly,2020-12-17,9.90,12
291,1,basic monthly,2020-03-10,9.90,1
291,1,basic monthly,2020-04-10,9.90,2
291,1,basic monthly,2020-05-10,9.90,3
291,1,basic monthly,2020-06-10,9.90,4
291,1,basic monthly,2020-07-10,9.90,5
291,1,basic monthly,2020-08-10,9.90,6
292,1,basic monthly,2020-08-21,9.90,1
292,1,basic monthly,2020-09-21,9.90,2
293,1,basic monthly,2020-11-06,9.90,1
293,1,basic monthly,2020-12-06,9.90,2
295,1,basic monthly,2020-06-08,9.90,1
295,1,basic monthly,2020-07-08,9.90,2
295,1,basic monthly,2020-08-08,9.90,3
295,2,pro monthly,2020-08-17,10.00,4
295,2,pro monthly,2020-09-17,19.90,5
295,2,pro monthly,2020-10-17,19.90,6
295,2,pro monthly,2020-11-17,19.90,7
295,2,pro monthly,2020-12-17,19.90,8
297,2,pro monthly,2020-08-20,19.90,1
297,2,pro monthly,2020-09-20,19.90,2
297,2,pro monthly,2020-10-20,19.90,3
297,2,pro monthly,2020-11-20,19.90,4
298,1,basic monthly,2020-11-02,9.90,1
298,1,basic monthly,2020-12-02,9.90,2
298,2,pro monthly,2020-12-13,10.00,3
299,1,basic monthly,2020-09-20,9.90,1
299,1,basic monthly,2020-10-20,9.90,2
299,2,pro monthly,2020-10-28,10.00,3
299,2,pro monthly,2020-11-28,19.90,4
299,2,pro monthly,2020-12-28,19.90,5
300,1,basic monthly,2020-04-13,9.90,1
300,1,basic monthly,2020-05-13,9.90,2
300,1,basic monthly,2020-06-13,9.90,3
300,1,basic monthly,2020-07-13,9.90,4
300,1,basic monthly,2020-08-13,9.90,5
300,1,basic monthly,2020-09-13,9.90,6
301,1,basic monthly,2020-05-14,9.90,1
301,1,basic monthly,2020-06-14,9.90,2
301,1,basic monthly,2020-07-14,9.90,3
301,1,basic monthly,2020-08-14,9.90,4
301,1,basic monthly,2020-09-14,9.90,5
301,1,basic monthly,2020-10-14,9.90,6
301,2,pro monthly,2020-10-30,10.00,7
301,2,pro monthly,2020-11-30,19.90,8
301,2,pro monthly,2020-12-30,19.90,9
302,2,pro monthly,2020-01-16,19.90,1
303,1,basic monthly,2020-02-20,9.90,1
303,1,basic monthly,2020-03-20,9.90,2
303,1,basic monthly,2020-04-20,9.90,3
303,1,basic monthly,2020-05-20,9.90,4
305,1,basic monthly,2020-11-23,9.90,1
305,1,basic monthly,2020-12-23,9.90,2
306,2,pro monthly,2020-09-16,19.90,1
306,2,pro monthly,2020-10-16,19.90,2
306,2,pro monthly,2020-11-16,19.90,3
306,2,pro monthly,2020-12-16,19.90,4
307,1,basic monthly,2020-04-08,9.90,1
307,1,basic monthly,2020-05-08,9.90,2
307,1,basic monthly,2020-06-08,9.90,3
307,1,basic monthly,2020-07-08,9.90,4
307,1,basic monthly,2020-08-08,9.90,5
307,1,basic monthly,2020-09-08,9.90,6
307,2,pro monthly,2020-09-27,10.00,7
308,1,basic monthly,2020-04-19,9.90,1
308,1,basic monthly,2020-05-19,9.90,2
308,1,basic monthly,2020-06-19,9.90,3
308,1,basic monthly,2020-07-19,9.90,4
309,2,pro monthly,2020-12-15,19.90,1
310,1,basic monthly,2020-08-08,9.90,1
310,1,basic monthly,2020-09-08,9.90,2
310,1,basic monthly,2020-10-08,9.90,3
310,1,basic monthly,2020-11-08,9.90,4
310,1,basic monthly,2020-12-08,9.90,5
311,1,basic monthly,2020-12-10,9.90,1
312,1,basic monthly,2020-01-16,9.90,1
312,1,basic monthly,2020-02-16,9.90,2
312,1,basic monthly,2020-03-16,9.90,3
312,1,basic monthly,2020-04-16,9.90,4
312,2,pro monthly,2020-04-19,10.00,5
312,2,pro monthly,2020-05-19,19.90,6
312,2,pro monthly,2020-06-19,19.90,7
312,2,pro monthly,2020-07-19,19.90,8
312,2,pro monthly,2020-08-19,19.90,9
312,2,pro monthly,2020-09-19,19.90,10
312,2,pro monthly,2020-10-19,19.90,11
312,2,pro monthly,2020-11-19,19.90,12
312,2,pro monthly,2020-12-19,19.90,13
313,1,basic monthly,2020-01-22,9.90,1
313,1,basic monthly,2020-02-22,9.90,2
313,1,basic monthly,2020-03-22,9.90,3
313,1,basic monthly,2020-04-22,9.90,4
313,1,basic monthly,2020-05-22,9.90,5
313,1,basic monthly,2020-06-22,9.90,6
315,1,basic monthly,2020-12-20,9.90,1
315,2,pro monthly,2020-12-21,10.00,2
316,2,pro monthly,2020-04-07,19.90,1
316,2,pro monthly,2020-05-07,19.90,2
316,2,pro monthly,2020-06-07,19.90,3
316,2,pro monthly,2020-07-07,19.90,4
316,2,pro monthly,2020-08-07,19.90,5
316,2,pro monthly,2020-09-07,19.90,6
316,2,pro monthly,2020-10-07,19.90,7
316,2,pro monthly,2020-11-07,19.90,8
316,2,pro monthly,2020-12-07,19.90,9
318,1,basic monthly,2020-06-27,9.90,1
318,1,basic monthly,2020-07-27,9.90,2
318,1,basic monthly,2020-08-27,9.90,3
318,1,basic monthly,2020-09-27,9.90,4
318,2,pro monthly,2020-09-30,10.00,5
318,2,pro monthly,2020-10-30,19.90,6
319,2,pro monthly,2020-11-01,19.90,1
319,2,pro monthly,2020-12-01,19.90,2
320,2,pro monthly,2020-10-04,19.90,1
320,2,pro monthly,2020-11-04,19.90,2
320,2,pro monthly,2020-12-04,19.90,3
321,2,pro monthly,2020-03-13,19.90,1
321,2,pro monthly,2020-04-13,19.90,2
321,2,pro monthly,2020-05-13,19.90,3
321,2,pro monthly,2020-06-13,19.90,4
321,2,pro monthly,2020-07-13,19.90,5
321,2,pro monthly,2020-08-13,19.90,6
321,2,pro monthly,2020-09-13,19.90,7
321,2,pro monthly,2020-10-13,19.90,8
321,2,pro monthly,2020-11-13,19.90,9
321,2,pro monthly,2020-12-13,19.90,10
322,3,pro annual,2020-12-26,199.00,1
323,1,basic monthly,2020-10-27,9.90,1
323,1,basic monthly,2020-11-27,9.90,2
323,1,basic monthly,2020-12-27,9.90,3
324,1,basic monthly,2020-05-14,9.90,1
324,1,basic monthly,2020-06-14,9.90,2
324,1,basic monthly,2020-07-14,9.90,3
326,3,pro annual,2020-11-27,199.00,1
327,1,basic monthly,2020-04-21,9.90,1
327,1,basic monthly,2020-05-21,9.90,2
327,1,basic monthly,2020-06-21,9.90,3
327,1,basic monthly,2020-07-21,9.90,4
327,2,pro monthly,2020-08-17,10.00,5
327,2,pro monthly,2020-09-17,19.90,6
327,2,pro monthly,2020-10-17,19.90,7
327,2,pro monthly,2020-11-17,19.90,8
327,2,pro monthly,2020-12-17,19.90,9
328,1,basic monthly,2020-10-13,9.90,1
328,1,basic monthly,2020-11-13,9.90,2
328,1,basic monthly,2020-12-13,9.90,3
331,1,basic monthly,2020-04-19,9.90,1
331,1,basic monthly,2020-05-19,9.90,2
331,1,basic monthly,2020-06-19,9.90,3
331,1,basic monthly,2020-07-19,9.90,4
331,1,basic monthly,2020-08-19,9.90,5
332,1,basic monthly,2020-10-18,9.90,1
332,2,pro monthly,2020-11-17,10.00,2
332,2,pro monthly,2020-12-17,19.90,3
333,2,pro monthly,2020-01-26,19.90,1
333,2,pro monthly,2020-02-26,19.90,2
333,2,pro monthly,2020-03-26,19.90,3
333,2,pro monthly,2020-04-26,19.90,4
333,2,pro monthly,2020-05-26,19.90,5
334,1,basic monthly,2020-08-14,9.90,1
334,1,basic monthly,2020-09-14,9.90,2
334,1,basic monthly,2020-10-14,9.90,3
334,1,basic monthly,2020-11-14,9.90,4
334,1,basic monthly,2020-12-14,9.90,5
335,1,basic monthly,2020-10-02,9.90,1
335,1,basic monthly,2020-11-02,9.90,2
335,1,basic monthly,2020-12-02,9.90,3
336,1,basic monthly,2020-06-30,9.90,1
336,2,pro monthly,2020-07-22,10.00,2
336,2,pro monthly,2020-08-22,19.90,3
336,2,pro monthly,2020-09-22,19.90,4
336,2,pro monthly,2020-10-22,19.90,5
336,2,pro monthly,2020-11-22,19.90,6
336,2,pro monthly,2020-12-22,19.90,7
337,1,basic monthly,2020-11-23,9.90,1
337,1,basic monthly,2020-12-23,9.90,2
338,1,basic monthly,2020-12-19,9.90,1
339,1,basic monthly,2020-05-13,9.90,1
339,1,basic monthly,2020-06-13,9.90,2
339,1,basic monthly,2020-07-13,9.90,3
339,1,basic monthly,2020-08-13,9.90,4
339,1,basic monthly,2020-09-13,9.90,5
339,1,basic monthly,2020-10-13,9.90,6
339,1,basic monthly,2020-11-13,9.90,7
339,1,basic monthly,2020-12-13,9.90,8
340,1,basic monthly,2020-07-04,9.90,1
340,2,pro monthly,2020-07-19,10.00,2
340,2,pro monthly,2020-08-19,19.90,3
340,2,pro monthly,2020-09-19,19.90,4
340,2,pro monthly,2020-10-19,19.90,5
340,2,pro monthly,2020-11-19,19.90,6
340,2,pro monthly,2020-12-19,19.90,7
341,1,basic monthly,2020-10-24,9.90,1
341,1,basic monthly,2020-11-24,9.90,2
341,1,basic monthly,2020-12-24,9.90,3
342,1,basic monthly,2020-06-28,9.90,1
342,1,basic monthly,2020-07-28,9.90,2
343,1,basic monthly,2020-02-09,9.90,1
343,1,basic monthly,2020-03-09,9.90,2
343,1,basic monthly,2020-04-09,9.90,3
343,1,basic monthly,2020-05-09,9.90,4
343,1,basic monthly,2020-06-09,9.90,5
343,1,basic monthly,2020-07-09,9.90,6
343,1,basic monthly,2020-08-09,9.90,7
343,1,basic monthly,2020-09-09,9.90,8
343,1,basic monthly,2020-10-09,9.90,9
343,1,basic monthly,2020-11-09,9.90,10
343,1,basic monthly,2020-12-09,9.90,11
344,2,pro monthly,2020-09-29,19.90,1
344,2,pro monthly,2020-10-29,19.90,2
344,2,pro monthly,2020-11-29,19.90,3
344,2,pro monthly,2020-12-29,19.90,4
345,1,basic monthly,2020-04-24,9.90,1
345,1,basic monthly,2020-05-24,9.90,2
345,2,pro monthly,2020-06-07,10.00,3
345,2,pro monthly,2020-07-07,19.90,4
346,2,pro monthly,2020-11-20,19.90,1
346,2,pro monthly,2020-12-20,19.90,2
347,1,basic monthly,2020-06-06,9.90,1
347,1,basic monthly,2020-07-06,9.90,2
348,1,basic monthly,2020-09-21,9.90,1
349,1,basic monthly,2020-06-23,9.90,1
349,1,basic monthly,2020-07-23,9.90,2
350,1,basic monthly,2020-05-02,9.90,1
350,1,basic monthly,2020-06-02,9.90,2
350,1,basic monthly,2020-07-02,9.90,3
350,1,basic monthly,2020-08-02,9.90,4
350,1,basic monthly,2020-09-02,9.90,5
350,1,basic monthly,2020-10-02,9.90,6
350,1,basic monthly,2020-11-02,9.90,7
350,1,basic monthly,2020-12-02,9.90,8
351,1,basic monthly,2020-05-31,9.90,1
351,1,basic monthly,2020-06-30,9.90,2
351,2,pro monthly,2020-07-06,10.00,3
351,2,pro monthly,2020-08-06,19.90,4
351,2,pro monthly,2020-09-06,19.90,5
351,2,pro monthly,2020-10-06,19.90,6
351,2,pro monthly,2020-11-06,19.90,7
351,2,pro monthly,2020-12-06,19.90,8
352,1,basic monthly,2020-09-28,9.90,1
352,1,basic monthly,2020-10-28,9.90,2
352,1,basic monthly,2020-11-28,9.90,3
352,1,basic monthly,2020-12-28,9.90,4
353,3,pro annual,2020-12-06,199.00,1
355,2,pro monthly,2020-11-03,19.90,1
355,2,pro monthly,2020-12-03,19.90,2
356,1,basic monthly,2020-04-16,9.90,1
356,1,basic monthly,2020-05-16,9.90,2
356,1,basic monthly,2020-06-16,9.90,3
357,2,pro monthly,2020-10-14,19.90,1
357,2,pro monthly,2020-11-14,19.90,2
357,2,pro monthly,2020-12-14,19.90,3
358,2,pro monthly,2020-03-03,19.90,1
359,1,basic monthly,2020-08-21,9.90,1
359,1,basic monthly,2020-09-21,9.90,2
359,1,basic monthly,2020-10-21,9.90,3
359,1,basic monthly,2020-11-21,9.90,4
359,2,pro monthly,2020-12-11,10.00,5
360,2,pro monthly,2020-09-03,19.90,1
360,2,pro monthly,2020-10-03,19.90,2
360,2,pro monthly,2020-11-03,19.90,3
360,2,pro monthly,2020-12-03,19.90,4
362,1,basic monthly,2020-06-12,9.90,1
362,1,basic monthly,2020-07-12,9.90,2
362,1,basic monthly,2020-08-12,9.90,3
363,1,basic monthly,2020-05-13,9.90,1
363,1,basic monthly,2020-06-13,9.90,2
364,2,pro monthly,2020-05-09,19.90,1
364,2,pro monthly,2020-06-09,19.90,2
364,2,pro monthly,2020-07-09,19.90,3
364,2,pro monthly,2020-08-09,19.90,4
364,2,pro monthly,2020-09-09,19.90,5
365,2,pro monthly,2020-06-16,19.90,1
365,2,pro monthly,2020-07-16,19.90,2
365,2,pro monthly,2020-08-16,19.90,3
365,2,pro monthly,2020-09-16,19.90,4
365,2,pro monthly,2020-10-16,19.90,5
365,2,pro monthly,2020-11-16,19.90,6
366,1,basic monthly,2020-07-25,9.90,1
366,1,basic monthly,2020-08-25,9.90,2
366,1,basic monthly,2020-09-25,9.90,3
366,1,basic monthly,2020-10-25,9.90,4
366,1,basic monthly,2020-11-25,9.90,5
366,1,basic monthly,2020-12-25,9.90,6
367,1,basic monthly,2020-03-03,9.90,1
367,1,basic monthly,2020-04-03,9.90,2
367,1,basic monthly,2020-05-03,9.90,3
367,1,basic monthly,2020-06-03,9.90,4
367,1,basic monthly,2020-07-03,9.90,5
367,2,pro monthly,2020-08-01,10.00,6
367,2,pro monthly,2020-09-01,19.90,7
367,2,pro monthly,2020-10-01,19.90,8
367,2,pro monthly,2020-11-01,19.90,9
367,2,pro monthly,2020-12-01,19.90,10
368,1,basic monthly,2020-10-30,9.90,1
368,1,basic monthly,2020-11-30,9.90,2
368,1,basic monthly,2020-12-30,9.90,3
369,1,basic monthly,2020-09-18,9.90,1
369,1,basic monthly,2020-10-18,9.90,2
370,1,basic monthly,2020-03-15,9.90,1
370,1,basic monthly,2020-04-15,9.90,2
370,1,basic monthly,2020-05-15,9.90,3
370,1,basic monthly,2020-06-15,9.90,4
370,1,basic monthly,2020-07-15,9.90,5
370,1,basic monthly,2020-08-15,9.90,6
370,2,pro monthly,2020-08-27,10.00,7
370,2,pro monthly,2020-09-27,19.90,8
371,2,pro monthly,2020-05-13,19.90,1
371,2,pro monthly,2020-06-13,19.90,2
371,2,pro monthly,2020-07-13,19.90,3
371,2,pro monthly,2020-08-13,19.90,4
371,2,pro monthly,2020-09-13,19.90,5
371,2,pro monthly,2020-10-13,19.90,6
371,2,pro monthly,2020-11-13,19.90,7
371,2,pro monthly,2020-12-13,19.90,8
372,1,basic monthly,2020-05-11,9.90,1
372,1,basic monthly,2020-06-11,9.90,2
372,1,basic monthly,2020-07-11,9.90,3
373,1,basic monthly,2020-10-27,9.90,1
373,2,pro monthly,2020-11-03,10.00,2
373,2,pro monthly,2020-12-03,19.90,3
374,1,basic monthly,2020-05-25,9.90,1
374,2,pro monthly,2020-06-15,10.00,2
374,2,pro monthly,2020-07-15,19.90,3
374,2,pro monthly,2020-08-15,19.90,4
374,2,pro monthly,2020-09-15,19.90,5
375,2,pro monthly,2020-01-08,19.90,1
375,2,pro monthly,2020-02-08,19.90,2
375,2,pro monthly,2020-03-08,19.90,3
375,2,pro monthly,2020-04-08,19.90,4
375,2,pro monthly,2020-05-08,19.90,5
375,2,pro monthly,2020-06-08,19.90,6
376,2,pro monthly,2020-10-26,19.90,1
376,2,pro monthly,2020-11-26,19.90,2
376,2,pro monthly,2020-12-26,19.90,3
377,1,basic monthly,2020-02-18,9.90,1
377,2,pro monthly,2020-03-17,10.00,2
377,2,pro monthly,2020-04-17,19.90,3
377,2,pro monthly,2020-05-17,19.90,4
377,2,pro monthly,2020-06-17,19.90,5
377,2,pro monthly,2020-07-17,19.90,6
377,2,pro monthly,2020-08-17,19.90,7
377,2,pro monthly,2020-09-17,19.90,8
377,2,pro monthly,2020-10-17,19.90,9
377,2,pro monthly,2020-11-17,19.90,10
377,2,pro monthly,2020-12-17,19.90,11
378,2,pro monthly,2020-05-05,19.90,1
378,2,pro monthly,2020-06-05,19.90,2
378,2,pro monthly,2020-07-05,19.90,3
378,2,pro monthly,2020-08-05,19.90,4
378,2,pro monthly,2020-09-05,19.90,5
378,2,pro monthly,2020-10-05,19.90,6
378,2,pro monthly,2020-11-05,19.90,7
378,2,pro monthly,2020-12-05,19.90,8
379,2,pro monthly,2020-02-12,19.90,1
379,2,pro monthly,2020-03-12,19.90,2
379,2,pro monthly,2020-04-12,19.90,3
380,1,basic monthly,2020-08-08,9.90,1
380,1,basic monthly,2020-09-08,9.90,2
380,1,basic monthly,2020-10-08,9.90,3
380,1,basic monthly,2020-11-08,9.90,4
380,2,pro monthly,2020-11-29,10.00,5
380,2,pro monthly,2020-12-29,19.90,6
381,1,basic monthly,2020-07-28,9.90,1
381,2,pro monthly,2020-08-22,10.00,2
381,2,pro monthly,2020-09-22,19.90,3
381,2,pro monthly,2020-10-22,19.90,4
381,2,pro monthly,2020-11-22,19.90,5
381,2,pro monthly,2020-12-22,19.90,6
382,1,basic monthly,2020-02-27,9.90,1
382,1,basic monthly,2020-03-27,9.90,2
382,1,basic monthly,2020-04-27,9.90,3
382,1,basic monthly,2020-05-27,9.90,4
382,1,basic monthly,2020-06-27,9.90,5
382,1,basic monthly,2020-07-27,9.90,6
382,1,basic monthly,2020-08-27,9.90,7
382,1,basic monthly,2020-09-27,9.90,8
382,1,basic monthly,2020-10-27,9.90,9
382,1,basic monthly,2020-11-27,9.90,10
382,1,basic monthly,2020-12-27,9.90,11
383,2,pro monthly,2020-02-06,19.90,1
383,2,pro monthly,2020-03-06,19.90,2
383,2,pro monthly,2020-04-06,19.90,3
383,2,pro monthly,2020-05-06,19.90,4
383,2,pro monthly,2020-06-06,19.90,5
383,2,pro monthly,2020-07-06,19.90,6
384,2,pro monthly,2020-08-02,19.90,1
385,2,pro monthly,2020-08-01,19.90,1
385,2,pro monthly,2020-09-01,19.90,2
385,2,pro monthly,2020-10-01,19.90,3
385,2,pro monthly,2020-11-01,19.90,4
385,2,pro monthly,2020-12-01,19.90,5
386,1,basic monthly,2020-09-22,9.90,1
386,1,basic monthly,2020-10-22,9.90,2
386,1,basic monthly,2020-11-22,9.90,3
386,1,basic monthly,2020-12-22,9.90,4
387,1,basic monthly,2020-02-24,9.90,1
387,1,basic monthly,2020-03-24,9.90,2
387,1,basic monthly,2020-04-24,9.90,3
387,1,basic monthly,2020-05-24,9.90,4
387,1,basic monthly,2020-06-24,9.90,5
387,1,basic monthly,2020-07-24,9.90,6
387,1,basic monthly,2020-08-24,9.90,7
387,1,basic monthly,2020-09-24,9.90,8
387,1,basic monthly,2020-10-24,9.90,9
387,1,basic monthly,2020-11-24,9.90,10
387,1,basic monthly,2020-12-24,9.90,11
389,1,basic monthly,2020-01-11,9.90,1
389,1,basic monthly,2020-02-11,9.90,2
389,1,basic monthly,2020-03-11,9.90,3
389,1,basic monthly,2020-04-11,9.90,4
389,1,basic monthly,2020-05-11,9.90,5
389,1,basic monthly,2020-06-11,9.90,6
389,2,pro monthly,2020-06-15,10.00,7
389,2,pro monthly,2020-07-15,19.90,8
389,2,pro monthly,2020-08-15,19.90,9
389,2,pro monthly,2020-09-15,19.90,10
389,2,pro monthly,2020-10-15,19.90,11
390,2,pro monthly,2020-12-18,19.90,1
391,2,pro monthly,2020-07-06,19.90,1
391,2,pro monthly,2020-08-06,19.90,2
392,2,pro monthly,2020-06-07,19.90,1
392,2,pro monthly,2020-07-07,19.90,2
392,2,pro monthly,2020-08-07,19.90,3
392,2,pro monthly,2020-09-07,19.90,4
392,2,pro monthly,2020-10-07,19.90,5
392,2,pro monthly,2020-11-07,19.90,6
392,2,pro monthly,2020-12-07,19.90,7
393,1,basic monthly,2020-04-18,9.90,1
393,2,pro monthly,2020-05-05,10.00,2
393,2,pro monthly,2020-06-05,19.90,3
393,2,pro monthly,2020-07-05,19.90,4
393,2,pro monthly,2020-08-05,19.90,5
393,2,pro monthly,2020-09-05,19.90,6
393,2,pro monthly,2020-10-05,19.90,7
393,2,pro monthly,2020-11-05,19.90,8
393,2,pro monthly,2020-12-05,19.90,9
394,1,basic monthly,2020-08-24,9.90,1
394,1,basic monthly,2020-09-24,9.90,2
394,1,basic monthly,2020-10-24,9.90,3
394,1,basic monthly,2020-11-24,9.90,4
394,1,basic monthly,2020-12-24,9.90,5
395,3,pro annual,2020-04-07,199.00,1
396,1,basic monthly,2020-10-02,9.90,1
396,1,basic monthly,2020-11-02,9.90,2
396,1,basic monthly,2020-12-02,9.90,3
397,2,pro monthly,2020-01-20,19.90,1
397,2,pro monthly,2020-02-20,19.90,2
397,2,pro monthly,2020-03-20,19.90,3
397,2,pro monthly,2020-04-20,19.90,4
397,2,pro monthly,2020-05-20,19.90,5
397,2,pro monthly,2020-06-20,19.90,6
397,2,pro monthly,2020-07-20,19.90,7
397,2,pro monthly,2020-08-20,19.90,8
397,2,pro monthly,2020-09-20,19.90,9
397,2,pro monthly,2020-10-20,19.90,10
397,2,pro monthly,2020-11-20,19.90,11
397,2,pro monthly,2020-12-20,19.90,12
398,1,basic monthly,2020-07-24,9.90,1
398,1,basic monthly,2020-08-24,9.90,2
398,1,basic monthly,2020-09-24,9.90,3
398,2,pro monthly,2020-10-02,10.00,4
398,2,pro monthly,2020-11-02,19.90,5
398,2,pro monthly,2020-12-02,19.90,6
399,1,basic monthly,2020-03-10,9.90,1
399,1,basic monthly,2020-04-10,9.90,2
399,1,basic monthly,2020-05-10,9.90,3
399,2,pro monthly,2020-05-24,10.00,4
399,2,pro monthly,2020-06-24,19.90,5
399,2,pro monthly,2020-07-24,19.90,6
399,2,pro monthly,2020-08-24,19.90,7
399,2,pro monthly,2020-09-24,19.90,8
399,2,pro monthly,2020-10-24,19.90,9
399,2,pro monthly,2020-11-24,19.90,10
399,2,pro monthly,2020-12-24,19.90,11
400,1,basic monthly,2020-05-04,9.90,1
400,1,basic monthly,2020-06-04,9.90,2
400,1,basic monthly,2020-07-04,9.90,3
400,1,basic monthly,2020-08-04,9.90,4
400,1,basic monthly,2020-09-04,9.90,5
400,1,basic monthly,2020-10-04,9.90,6
400,1,basic monthly,2020-11-04,9.90,7
400,1,basic monthly,2020-12-04,9.90,8
401,2,pro monthly,2020-04-21,19.90,1
401,2,pro monthly,2020-05-21,19.90,2
402,2,pro monthly,2020-06-24,19.90,1
402,2,pro monthly,2020-07-24,19.90,2
402,2,pro monthly,2020-08-24,19.90,3
402,2,pro monthly,2020-09-24,19.90,4
403,2,pro monthly,2020-05-22,19.90,1
403,2,pro monthly,2020-06-22,19.90,2
403,2,pro monthly,2020-07-22,19.90,3
403,2,pro monthly,2020-08-22,19.90,4
403,2,pro monthly,2020-09-22,19.90,5
403,2,pro monthly,2020-10-22,19.90,6
403,2,pro monthly,2020-11-22,19.90,7
403,2,pro monthly,2020-12-22,19.90,8
404,2,pro monthly,2020-04-05,19.90,1
404,2,pro monthly,2020-05-05,19.90,2
404,2,pro monthly,2020-06-05,19.90,3
404,2,pro monthly,2020-07-05,19.90,4
404,2,pro monthly,2020-08-05,19.90,5
404,2,pro monthly,2020-09-05,19.90,6
404,2,pro monthly,2020-10-05,19.90,7
404,2,pro monthly,2020-11-05,19.90,8
404,2,pro monthly,2020-12-05,19.90,9
406,2,pro monthly,2020-10-24,19.90,1
406,2,pro monthly,2020-11-24,19.90,2
406,2,pro monthly,2020-12-24,19.90,3
407,1,basic monthly,2020-11-10,9.90,1
407,1,basic monthly,2020-12-10,9.90,2
408,2,pro monthly,2020-02-06,19.90,1
408,2,pro monthly,2020-03-06,19.90,2
408,2,pro monthly,2020-04-06,19.90,3
408,2,pro monthly,2020-05-06,19.90,4
408,2,pro monthly,2020-06-06,19.90,5
408,2,pro monthly,2020-07-06,19.90,6
408,2,pro monthly,2020-08-06,19.90,7
408,2,pro monthly,2020-09-06,19.90,8
408,2,pro monthly,2020-10-06,19.90,9
408,2,pro monthly,2020-11-06,19.90,10
408,2,pro monthly,2020-12-06,19.90,11
409,1,basic monthly,2020-09-09,9.90,1
409,1,basic monthly,2020-10-09,9.90,2
409,1,basic monthly,2020-11-09,9.90,3
409,1,basic monthly,2020-12-09,9.90,4
410,1,basic monthly,2020-02-03,9.90,1
410,1,basic monthly,2020-03-03,9.90,2
410,1,basic monthly,2020-04-03,9.90,3
410,1,basic monthly,2020-05-03,9.90,4
410,1,basic monthly,2020-06-03,9.90,5
410,1,basic monthly,2020-07-03,9.90,6
410,1,basic monthly,2020-08-03,9.90,7
410,1,basic monthly,2020-09-03,9.90,8
410,1,basic monthly,2020-10-03,9.90,9
410,1,basic monthly,2020-11-03,9.90,10
410,1,basic monthly,2020-12-03,9.90,11
411,1,basic monthly,2020-03-23,9.90,1
411,1,basic monthly,2020-04-23,9.90,2
411,1,basic monthly,2020-05-23,9.90,3
411,1,basic monthly,2020-06-23,9.90,4
411,1,basic monthly,2020-07-23,9.90,5
411,2,pro monthly,2020-08-15,10.00,6
411,2,pro monthly,2020-09-15,19.90,7
411,2,pro monthly,2020-10-15,19.90,8
411,2,pro monthly,2020-11-15,19.90,9
411,2,pro monthly,2020-12-15,19.90,10
412,1,basic monthly,2020-06-16,9.90,1
412,1,basic monthly,2020-07-16,9.90,2
412,1,basic monthly,2020-08-16,9.90,3
412,1,basic monthly,2020-09-16,9.90,4
412,1,basic monthly,2020-10-16,9.90,5
413,1,basic monthly,2020-09-03,9.90,1
413,1,basic monthly,2020-10-03,9.90,2
413,1,basic monthly,2020-11-03,9.90,3
413,1,basic monthly,2020-12-03,9.90,4
413,2,pro monthly,2020-12-21,10.00,5
414,2,pro monthly,2020-10-16,19.90,1
414,2,pro monthly,2020-11-16,19.90,2
414,2,pro monthly,2020-12-16,19.90,3
415,2,pro monthly,2020-11-06,19.90,1
415,2,pro monthly,2020-12-06,19.90,2
416,2,pro monthly,2020-08-14,19.90,1
416,2,pro monthly,2020-09-14,19.90,2
416,2,pro monthly,2020-10-14,19.90,3
416,2,pro monthly,2020-11-14,19.90,4
416,2,pro monthly,2020-12-14,19.90,5
417,2,pro monthly,2020-02-04,19.90,1
418,1,basic monthly,2020-10-14,9.90,1
418,1,basic monthly,2020-11-14,9.90,2
419,2,pro monthly,2020-03-24,19.90,1
419,2,pro monthly,2020-04-24,19.90,2
